site,lon180_requested,lat_requested,lon360_grid,lon180_grid,lat_grid,depth_idx,depth_mid_m,depth_top_m,depth_bot_m,dz_m,scenario,temp_C,pO2_kPa,zmeso,zmicro,I_day_rel,I_night_rel
ETPOMZ,-110,5,249.5,-110.5,4.5,23,1400,1350,1468.75,118.75,ssp585,3.21625185012817,0.012882012873888,1.43946650155158e-08,2.33880070865666e-09,9.99999996004197e-13,9.99999996004197e-13
ETPOMZ,-110,5,249.5,-110.5,4.5,24,1537.5,1468.75,1643.75,175,ssp585,2.93498992919922,0.0147045943886042,1.40153719740965e-08,2.21890505969213e-09,9.99999996004197e-13,9.99999996004197e-13
ETPOMZ,-110,5,249.5,-110.5,4.5,25,1750,1643.75,1906.25,262.5,ssp585,2.61938786506653,0.0333948954939842,1.3862296199818e-08,2.12618855854885e-09,9.99999996004197e-13,9.99999996004197e-13
ETPOMZ,-110,5,249.5,-110.5,4.5,26,2062.5,1906.25,2281.25,375,ssp585,2.32662200927734,0.205076321959496,1.40325697728372e-08,2.09866368727774e-09,9.99999996004197e-13,9.99999996004197e-13
ETPOMZ,-110,5,249.5,-110.5,4.5,27,2500,2281.25,2750,468.75,ssp585,1.95616447925568,1.70263934135437,1.50021950418022e-08,2.07379402539232e-09,9.99999996004197e-13,9.99999996004197e-13
ETPOMZ,-110,5,249.5,-110.5,4.5,28,3000,2750,3250,500,ssp585,1.6730922460556,3.97563195228577,1.54480481739938e-08,2.03840899715146e-09,9.99999996004197e-13,9.99999996004197e-13
ETPOMZ,-110,5,249.5,-110.5,4.5,29,3500,3250,3750,500,ssp585,1.40117263793945,6.59099769592285,1.79926527010821e-08,2.27702812161112e-09,9.99999996004197e-13,9.99999996004197e-13
ETPOMZ,-110,5,249.5,-110.5,4.5,30,4000,3750,4250,500,ssp585,1.37683296203613,6.83761501312256,1.84866006947004e-08,2.33471864063972e-09,9.99999996004197e-13,9.99999996004197e-13
ETPOMZ,-110,5,249.5,-110.5,4.5,31,4500,4250,4750,500,ssp585,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
ETPOMZ,-110,5,249.5,-110.5,4.5,32,5000,4750,5250,500,ssp585,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
ETPOMZ,-110,5,249.5,-110.5,4.5,33,5500,5250,5750,500,ssp585,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
ETPOMZ,-110,5,249.5,-110.5,4.5,34,6000,5750,6250,500,ssp585,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
ETPOMZ,-110,5,249.5,-110.5,4.5,35,6500,6250,6750,500,ssp585,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,1,2.5,0,6.25,6.25,hist,0.5618616938591,20.6568298339844,0.00133910158183426,0.000918647507205606,0.950951099395752,0.000950951070990413
SouthernOcean,0,-55,0.5,0.5,-55.5,2,10,6.25,15,8.75,hist,0.555875718593597,20.6502742767334,0.00133894186001271,0.000918666657526046,0.817772924900055,0.000817772932350636
SouthernOcean,0,-55,0.5,0.5,-55.5,3,20,15,26.25,11.25,hist,0.540018677711487,20.6368999481201,0.00133766594808549,0.000917016004677862,0.668752551078796,0.000668752531055361
SouthernOcean,0,-55,0.5,0.5,-55.5,4,32.5,26.25,41.875,15.625,hist,0.499409735202789,20.5955829620361,0.00131988665089011,0.00089589279377833,0.520063519477844,0.000520063505973667
SouthernOcean,0,-55,0.5,0.5,-55.5,5,51.25,41.875,63.125,21.25,hist,0.324413418769836,20.3707962036133,0.00114114920143038,0.000745382974855602,0.356650412082672,0.000356650416506454
SouthernOcean,0,-55,0.5,0.5,-55.5,6,75,63.125,87.5,24.375,hist,0.0160584598779678,19.7689075469971,0.000710283638909459,0.000430403655627742,0.22117979824543,0.00022117979824543
SouthernOcean,0,-55,0.5,0.5,-55.5,7,100,87.5,112.5,25,hist,0.0328675173223019,18.7328853607178,0.000364981882739812,0.000201033763005398,0.133760318160057,0.000133760317112319
SouthernOcean,0,-55,0.5,0.5,-55.5,8,125,112.5,140.625,28.125,hist,0.508921325206757,17.0863742828369,0.00016135282930918,7.46653095120564e-05,0.0808926597237587,8.08926561148837e-05
SouthernOcean,0,-55,0.5,0.5,-55.5,9,156.25,140.625,178.125,37.5,hist,1.11233341693878,15.1606378555298,5.6400676839985e-05,1.56664700625697e-05,0.0431406199932098,4.31406187999528e-05
SouthernOcean,0,-55,0.5,0.5,-55.5,10,200,178.125,225,46.875,hist,1.55210876464844,13.6283349990845,2.21919472096488e-05,4.44869783677859e-06,0.0178918223828077,1.78918216988677e-05
SouthernOcean,0,-55,0.5,0.5,-55.5,11,250,225,281.25,56.25,hist,1.90435016155243,12.6242027282715,1.01147170425975e-05,1.72218096849974e-06,0.00654362188652158,6.54362202112679e-06
SouthernOcean,0,-55,0.5,0.5,-55.5,12,312.5,281.25,356.25,75,hist,2.14540266990662,12.140115737915,5.05781736137578e-06,7.75474234160356e-07,0.00186111312359571,1.86111310540582e-06
SouthernOcean,0,-55,0.5,0.5,-55.5,13,400,356.25,450,93.75,hist,2.25199437141418,11.9810152053833,3.04541208606679e-06,4.5866505615777e-07,0.000320117309456691,3.20117294450029e-07
SouthernOcean,0,-55,0.5,0.5,-55.5,14,500,450,550,100,hist,2.2515881061554,11.9428014755249,2.35530296777142e-06,3.53787129370176e-07,4.28189887315966e-05,4.28189892431874e-08
SouthernOcean,0,-55,0.5,0.5,-55.5,15,600,550,650,100,hist,2.18103337287903,11.9162015914917,2.20984520638012e-06,3.28925494841315e-07,5.72748149352265e-06,5.72748160010406e-09
SouthernOcean,0,-55,0.5,0.5,-55.5,16,700,650,750,100,hist,2.04691576957703,11.8738422393799,2.06862341656233e-06,3.0508095960613e-07,7.66109735650389e-07,7.66109731209497e-10
SouthernOcean,0,-55,0.5,0.5,-55.5,17,800,750,850,100,hist,1.85432207584381,11.8191652297974,1.89817819773452e-06,2.77153503702721e-07,1.02475084418074e-07,1.02475083973985e-10
SouthernOcean,0,-55,0.5,0.5,-55.5,18,900,850,950,100,hist,1.64432871341705,11.7641744613647,1.69999998433923e-06,2.4559304279137e-07,1.37070994554733e-08,1.37070996913957e-11
SouthernOcean,0,-55,0.5,0.5,-55.5,19,1000,950,1050,100,hist,1.45269405841827,11.7252607345581,1.51169513173954e-06,2.15799801139838e-07,1.83346593463085e-09,1.83346588779332e-12
SouthernOcean,0,-55,0.5,0.5,-55.5,20,1100,1050,1150,100,hist,1.28429281711578,11.7120418548584,1.35939706069621e-06,1.91809618854677e-07,2.45244990981774e-10,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,21,1200,1150,1250,100,hist,1.13294625282288,11.7276782989502,1.24009557112004e-06,1.72983803281568e-07,3.28040476726965e-11,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,22,1300,1250,1350,100,hist,0.991659581661224,11.7684698104858,1.14250826754869e-06,1.5750531190406e-07,4.38787938275564e-12,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,23,1400,1350,1468.75,118.75,hist,0.860466420650482,11.828929901123,1.06040477021452e-06,1.44232004117839e-07,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,24,1537.5,1468.75,1643.75,175,hist,0.703856468200684,11.932391166687,9.76562205323717e-07,1.30032304923589e-07,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,25,1750,1643.75,1906.25,262.5,hist,0.520431697368622,12.0860910415649,9.03391423889843e-07,1.16284283535606e-07,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,26,2062.5,1906.25,2281.25,375,hist,0.355821073055267,12.2368650436401,8.58147416238353e-07,1.0625035429257e-07,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,27,2500,2281.25,2750,468.75,hist,0.231652453541756,12.3400287628174,8.31389286304329e-07,9.94544393506658e-08,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,28,3000,2750,3250,500,hist,0.136353299021721,12.4127883911133,7.9748406278668e-07,9.26174266169255e-08,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,29,3500,3250,3750,500,hist,0.0102119576185942,12.5029916763306,7.3966918989754e-07,8.22759531615702e-08,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,30,4000,3750,4250,500,hist,-0.131731048226357,12.6115942001343,5.74732041513926e-07,6.03118337494379e-08,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,31,4500,4250,4750,500,hist,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,32,5000,4750,5250,500,hist,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,33,5500,5250,5750,500,hist,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,34,6000,5750,6250,500,hist,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,35,6500,6250,6750,500,hist,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,1,2.5,0,6.25,6.25,ssp585,2.09476041793823,20.9290828704834,0.00137601234018803,0.000941662816330791,0.950951099395752,0.000950951070990413
SouthernOcean,0,-55,0.5,0.5,-55.5,2,10,6.25,15,8.75,ssp585,2.08463191986084,20.923267364502,0.00137590244412422,0.000941408623475581,0.817772924900055,0.000817772932350636
SouthernOcean,0,-55,0.5,0.5,-55.5,3,20,15,26.25,11.25,ssp585,2.06158375740051,20.9113540649414,0.00137436168733984,0.00093817402375862,0.668752551078796,0.000668752531055361
SouthernOcean,0,-55,0.5,0.5,-55.5,4,32.5,26.25,41.875,15.625,ssp585,2.01035952568054,20.877513885498,0.00136248196940869,0.000917298370040953,0.520063519477844,0.000520063505973667
SouthernOcean,0,-55,0.5,0.5,-55.5,5,51.25,41.875,63.125,21.25,ssp585,1.76141226291656,20.6870212554932,0.00120725214947015,0.000767331337556243,0.356650412082672,0.000356650416506454
SouthernOcean,0,-55,0.5,0.5,-55.5,6,75,63.125,87.5,24.375,ssp585,1.14930319786072,19.9381828308105,0.000715556903742254,0.000438182963989675,0.22117979824543,0.00022117979824543
SouthernOcean,0,-55,0.5,0.5,-55.5,7,100,87.5,112.5,25,ssp585,0.869629919528961,18.3796463012695,0.00031822791788727,0.000204371375730261,0.133760318160057,0.000133760317112319
SouthernOcean,0,-55,0.5,0.5,-55.5,8,125,112.5,140.625,28.125,ssp585,1.08250260353088,16.1314754486084,0.000119111820822582,6.73500835546292e-05,0.0808926597237587,8.08926561148837e-05
SouthernOcean,0,-55,0.5,0.5,-55.5,9,156.25,140.625,178.125,37.5,ssp585,1.3406754732132,14.2715530395508,4.02691694034729e-05,1.50489913721685e-05,0.0431406199932098,4.31406187999528e-05
SouthernOcean,0,-55,0.5,0.5,-55.5,10,200,178.125,225,46.875,ssp585,1.56661307811737,13.0183601379395,1.55335965246195e-05,3.79620996682206e-06,0.0178918223828077,1.78918216988677e-05
SouthernOcean,0,-55,0.5,0.5,-55.5,11,250,225,281.25,56.25,ssp585,1.78716921806335,12.2505321502686,7.78102184995078e-06,1.56474754930969e-06,0.00654362188652158,6.54362202112679e-06
SouthernOcean,0,-55,0.5,0.5,-55.5,12,312.5,281.25,356.25,75,ssp585,2.01938033103943,11.6934776306152,4.18687022829545e-06,7.57355167024798e-07,0.00186111312359571,1.86111310540582e-06
SouthernOcean,0,-55,0.5,0.5,-55.5,13,400,356.25,450,93.75,ssp585,2.17946410179138,11.2954721450806,2.22762446355773e-06,3.87433743753718e-07,0.000320117309456691,3.20117294450029e-07
SouthernOcean,0,-55,0.5,0.5,-55.5,14,500,450,550,100,ssp585,2.20618987083435,11.0931358337402,1.29221893985232e-06,2.13578928764946e-07,4.28189887315966e-05,4.28189892431874e-08
SouthernOcean,0,-55,0.5,0.5,-55.5,15,600,550,650,100,ssp585,2.16916251182556,11.0029706954956,9.69091729530192e-07,1.55358037545739e-07,5.72748149352265e-06,5.72748160010406e-09
SouthernOcean,0,-55,0.5,0.5,-55.5,16,700,650,750,100,ssp585,2.08137035369873,10.9383850097656,8.01627493274282e-07,1.25473746948046e-07,7.66109735650389e-07,7.66109731209497e-10
SouthernOcean,0,-55,0.5,0.5,-55.5,17,800,750,850,100,ssp585,1.93817889690399,10.908652305603,6.49951914510893e-07,9.97871154595487e-08,1.02475084418074e-07,1.02475083973985e-10
SouthernOcean,0,-55,0.5,0.5,-55.5,18,900,850,950,100,ssp585,1.7764298915863,10.9137554168701,4.83605901990813e-07,7.17220274282226e-08,1.37070994554733e-08,1.37070996913957e-11
SouthernOcean,0,-55,0.5,0.5,-55.5,19,1000,950,1050,100,ssp585,1.62847554683685,10.946005821228,3.59718342224369e-07,5.21018677090979e-08,1.83346593463085e-09,1.83346588779332e-12
SouthernOcean,0,-55,0.5,0.5,-55.5,20,1100,1050,1150,100,ssp585,1.49637699127197,10.9906940460205,2.92105340804483e-07,4.1667622241448e-08,2.45244990981774e-10,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,21,1200,1150,1250,100,ssp585,1.37476229667664,11.0385618209839,2.59659543644375e-07,3.66241970084502e-08,3.28040476726965e-11,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,22,1300,1250,1350,100,ssp585,1.26063704490662,11.0891103744507,2.38791500350999e-07,3.33673462193929e-08,4.38787938275564e-12,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,23,1400,1350,1468.75,118.75,ssp585,1.15232443809509,11.1476516723633,2.23178460601048e-07,3.08619760858164e-08,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,24,1537.5,1468.75,1643.75,175,ssp585,1.01402604579926,11.2417507171631,2.05826964361222e-07,2.80106213779163e-08,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,25,1750,1643.75,1906.25,262.5,ssp585,0.834639608860016,11.3867778778076,1.84851003837139e-07,2.45504008233866e-08,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,26,2062.5,1906.25,2281.25,375,ssp585,0.663907051086426,11.5180940628052,1.6699317484381e-07,2.16428635013699e-08,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,27,2500,2281.25,2750,468.75,ssp585,0.544989347457886,11.5812034606934,1.55780881527789e-07,2.00822860563221e-08,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,28,3000,2750,3250,500,ssp585,0.432995945215225,11.6389751434326,1.45767373282979e-07,1.87905069282124e-08,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,29,3500,3250,3750,500,ssp585,0.296928733587265,11.7214365005493,1.33693887960362e-07,1.72334448933498e-08,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,30,4000,3750,4250,500,ssp585,0.0625941529870033,11.9615144729614,1.10643796347176e-07,1.40548497284954e-08,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,31,4500,4250,4750,500,ssp585,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,32,5000,4750,5250,500,ssp585,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,33,5500,5250,5750,500,ssp585,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,34,6000,5750,6250,500,ssp585,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
SouthernOcean,0,-55,0.5,0.5,-55.5,35,6500,6250,6750,500,ssp585,NaN,NaN,NaN,NaN,9.99999996004197e-13,9.99999996004197e-13
